,categoryNode,categoryPath,customerRating,itemId,largeImage,mediumImage,name,numReviews,parentItemId,salePrice,thumbnailImage,upc
185,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,1.0,684473158,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple Macbook Air 13.3"" LED Laptop Intel i5-4260U Dual Core 1.4GHz 8Gb 128GB SSD",1,684473158,479.95,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,600171630572
186,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,1.875,55628619,https://i5.walmartimages.com/asr/2ca9bbfe-94d5-4eab-bf83-a74be96744f1_1.791ffe13df6d2c65afbb4449e6b06810.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2ca9bbfe-94d5-4eab-bf83-a74be96744f1_1.791ffe13df6d2c65afbb4449e6b06810.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell - Inspiron 15 3000 15.6"" - Intel Core i5 - 8GB 2400MHz DDR4 - 1TB 5400 RPM - HD Graphics 620",8,55628619,528.0,https://i5.walmartimages.com/asr/2ca9bbfe-94d5-4eab-bf83-a74be96744f1_1.791ffe13df6d2c65afbb4449e6b06810.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116255185
187,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,1.0,684473158,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple Macbook Air 13.3"" LED Laptop Intel i5-4260U Dual Core 1.4GHz 8Gb 128GB SSD",1,684473158,479.95,https://i5.walmartimages.com/asr/e185e6b0-a925-4e3f-bc67-ed1c4afcd0ee_1.9faef4c633ef7c83145351fb5603b8d0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,600171630572
188,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,4.0,51053624,https://i5.walmartimages.com/asr/8e789142-b8b8-4934-89e0-a81d80d8ee5f_1.0f3ba182af14bb6c48cedfebe43144d8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8e789142-b8b8-4934-89e0-a81d80d8ee5f_1.0f3ba182af14bb6c48cedfebe43144d8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Air Intel Core i5 13.3"" 4GB Memory 128GB SSD Mac OS X MD231LL/A Grade A, Silver",6,51053624,685.0,https://i5.walmartimages.com/asr/8e789142-b8b8-4934-89e0-a81d80d8ee5f_1.0f3ba182af14bb6c48cedfebe43144d8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,019962982552
189,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.006,46270955,https://i5.walmartimages.com/asr/ea6aed8e-e307-4b5f-812b-9bfafe2fa8a3_1.215cee0665f73aacac7df90912aaf591.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ea6aed8e-e307-4b5f-812b-9bfafe2fa8a3_1.215cee0665f73aacac7df90912aaf591.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Black 15.6"" 15-f211wm Laptop PC with Intel Celeron N2840 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home",168,46270955,383.0,https://i5.walmartimages.com/asr/ea6aed8e-e307-4b5f-812b-9bfafe2fa8a3_1.215cee0665f73aacac7df90912aaf591.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889894092359
190,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,3.5,195211693,https://i5.walmartimages.com/asr/609d1674-adbe-4c37-9e15-207af14b2e42_1.bf1878bb7e0b053a651d4bb9c8e904f2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/609d1674-adbe-4c37-9e15-207af14b2e42_1.bf1878bb7e0b053a651d4bb9c8e904f2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP - 17.3"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD",2,195211693,569.0,https://i5.walmartimages.com/asr/609d1674-adbe-4c37-9e15-207af14b2e42_1.bf1878bb7e0b053a651d4bb9c8e904f2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781456698
191,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.526,46021030,https://i5.walmartimages.com/asr/7cfb7b31-eabd-4349-be59-fa2434e05ad6_1.bbae386638fdedaa1ae810d04350a852.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7cfb7b31-eabd-4349-be59-fa2434e05ad6_1.bbae386638fdedaa1ae810d04350a852.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,CHROMEBOOK FLIP ROCKCHIP 4GB RK3288 16GB SSD 10.1IN CHROME OS,19,46021030,340.96,https://i5.walmartimages.com/asr/7cfb7b31-eabd-4349-be59-fa2434e05ad6_1.bbae386638fdedaa1ae810d04350a852.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349109946
192,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,3.0,548475417,https://i5.walmartimages.com/asr/81c9135b-b9b3-49b9-bbff-121a576c68dc_1.053700435f946b6b7c00895b79c89d15.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/81c9135b-b9b3-49b9-bbff-121a576c68dc_1.053700435f946b6b7c00895b79c89d15.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Dell e6520 latitude laptop i7 2640m 2.8ghz 8gb ram 250gb hard drive windows 10 pro,1,548475417,313.04,https://i5.walmartimages.com/asr/81c9135b-b9b3-49b9-bbff-121a576c68dc_1.053700435f946b6b7c00895b79c89d15.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,794504764369
193,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,5.0,144328920,https://i5.walmartimages.com/asr/cef25c2f-18f2-4871-a075-fb24ac919afc_1.80cca63078460a2ea2574efa08cd7779.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cef25c2f-18f2-4871-a075-fb24ac919afc_1.80cca63078460a2ea2574efa08cd7779.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Black",4,144328920,559.0,https://i5.walmartimages.com/asr/cef25c2f-18f2-4871-a075-fb24ac919afc_1.80cca63078460a2ea2574efa08cd7779.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116218050
194,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,873899027,https://i5.walmartimages.com/asr/c0774ac7-98da-426c-9350-6c26bee81dec_1.8b98685f1c3d6ec56b46672b02443a2e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c0774ac7-98da-426c-9350-6c26bee81dec_1.8b98685f1c3d6ec56b46672b02443a2e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"2018 Newest Flagship HP X360 15.6 Inch Full HD Touchscreen 2-in-1 Convertible Laptop with Stylus Pen (Intel Core i5, 8GB RAM, 128GB SSD, AMD Radeon 530 2GB Dedicated Graphics, HDMI, Bluetooth)",0,873899027,599.99,https://i5.walmartimages.com/asr/c0774ac7-98da-426c-9350-6c26bee81dec_1.8b98685f1c3d6ec56b46672b02443a2e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,759418416018
195,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,5.0,439277849,https://i5.walmartimages.com/asr/3f29e128-f244-439b-ad11-f1d2dad6ee81_1.906d24cfdbbb90ed2d4472ffa8e89f2e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/3f29e128-f244-439b-ad11-f1d2dad6ee81_1.906d24cfdbbb90ed2d4472ffa8e89f2e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Google Pixelbook 12.3"", 2-in 1 Touchscreen Display, Intel Core i5 Processor, 8GB, 128GB MC Storage, GA00122-US",1,439277849,847.99,https://i5.walmartimages.com/asr/3f29e128-f244-439b-ad11-f1d2dad6ee81_1.906d24cfdbbb90ed2d4472ffa8e89f2e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,842776102270
196,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,4.444,52416520,https://i5.walmartimages.com/asr/b8b73991-7ea8-4b4d-80e5-38bccae944f6_1.8f1d449f3b5210bdd6b170c34e4dcff9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b8b73991-7ea8-4b4d-80e5-38bccae944f6_1.8f1d449f3b5210bdd6b170c34e4dcff9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell Latitude E7240 12.5"" Laptop, Windows 10 Pro, Intel Core i7-4600U Processor, 8GB RAM, 256GB Solid State Drive",9,52416520,398.0,https://i5.walmartimages.com/asr/b8b73991-7ea8-4b4d-80e5-38bccae944f6_1.8f1d449f3b5210bdd6b170c34e4dcff9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633401853
197,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,4.0,567991938,https://i5.walmartimages.com/asr/5abfa3a5-43af-41f8-8230-a40db66cc3bc_1.c4b2cd2b5744189157ddb0fd59998e3d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5abfa3a5-43af-41f8-8230-a40db66cc3bc_1.c4b2cd2b5744189157ddb0fd59998e3d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell Inspiron Gaming Laptop 15.6"", Intel i7-7700hq, Nvidia GTX 1050Ti 4GB, 16GB RAM, 1TB + 512GB SSD, i5577-7342BLK",8,567991938,923.0,https://i5.walmartimages.com/asr/5abfa3a5-43af-41f8-8230-a40db66cc3bc_1.c4b2cd2b5744189157ddb0fd59998e3d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116256342
198,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,0.0,907190276,https://i5.walmartimages.com/asr/1bf23642-c023-43f8-90ef-e3303f35fe15_1.7b7c18d43190e4b3715d53d112499aaf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1bf23642-c023-43f8-90ef-e3303f35fe15_1.7b7c18d43190e4b3715d53d112499aaf.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Asus VivoBook Flip TP510UA 15.6"" Core i7-8550U 1920 x 1080 Multi-Touch 2-in-1 Notebook",0,907190276,833.9,https://i5.walmartimages.com/asr/1bf23642-c023-43f8-90ef-e3303f35fe15_1.7b7c18d43190e4b3715d53d112499aaf.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349842577
199,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,0.0,374856360,https://i5.walmartimages.com/asr/37bc0831-6291-449a-b371-8afe0a154080_1.7abf4c64eaa7882b9f03f635ea457f54.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/37bc0831-6291-449a-b371-8afe0a154080_1.7abf4c64eaa7882b9f03f635ea457f54.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 15-DB0073NR Light Blue 15.6 inch Laptop, A9-9425 DC Processor, 4GB Memory, 1TB Hard Drive, UMA Graphics, DVD, HD Audio",0,374856360,389.99,https://i5.walmartimages.com/asr/37bc0831-6291-449a-b371-8afe0a154080_1.7abf4c64eaa7882b9f03f635ea457f54.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545178945
200,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,1.333,156629337,https://i5.walmartimages.com/asr/f9f0ddc9-0700-4974-b219-ec24faa8d957_1.4d84187e6eae564e81126cc7b2495a75.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f9f0ddc9-0700-4974-b219-ec24faa8d957_1.4d84187e6eae564e81126cc7b2495a75.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Pro 13.3"" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA",3,156629337,526.99,https://i5.walmartimages.com/asr/f9f0ddc9-0700-4974-b219-ec24faa8d957_1.4d84187e6eae564e81126cc7b2495a75.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,638267987125
201,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,4.031,55628624,https://i5.walmartimages.com/asr/8d245741-7162-4d90-887f-1878a6c99496_1.f1447db851907a265589e432cb68508c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8d245741-7162-4d90-887f-1878a6c99496_1.f1447db851907a265589e432cb68508c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell XPS9360-7758SLV-PUS 13.3"" Intel Core i7-7560U 8GB 256GB Pie Solid State Drive Windows 10 Home Traditional Laptop",15911,55628624,1299.11,https://i5.walmartimages.com/asr/8d245741-7162-4d90-887f-1878a6c99496_1.f1447db851907a265589e432cb68508c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116255758
202,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,5.0,929380310,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Apple MacBook Pro 15.4"" Laptop Intel i7 Quad Core 2.3GHz 4GB 500GB - MD103LL/A",1,929380310,649.95,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,600171633313
203,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,0.0,429432104,https://i5.walmartimages.com/asr/53b9cf9b-4ad1-4cb8-a1f8-a1bba26a23e1_1.f945464a631144009a632bcfde87cfb1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/53b9cf9b-4ad1-4cb8-a1f8-a1bba26a23e1_1.f945464a631144009a632bcfde87cfb1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Pavilion 14-BA175NR Natural Silver 14 inch Touch Laptop, Windows 10, Core i5-8250U QC Processor, 8GB Memory, 1TB Hard Drive, UMA Graphics, B&O Play",0,429432104,629.99,https://i5.walmartimages.com/asr/53b9cf9b-4ad1-4cb8-a1f8-a1bba26a23e1_1.f945464a631144009a632bcfde87cfb1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545180139
204,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,0.0,683584336,https://i5.walmartimages.com/asr/dfe3640c-a7d9-4f38-b227-8da2e262e9ae_1.fc761e0b482d1716d8fce5b6a057d428.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/dfe3640c-a7d9-4f38-b227-8da2e262e9ae_1.fc761e0b482d1716d8fce5b6a057d428.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 14-CA040NR Chalkboard Gray 14 inch Full HD IPS Chromebook, Chrome OS, Celeron N3350 DC Processor, 4GB Memory, 32GB eMMC Storage, UMA graphics, B&O Play",0,683584336,249.99,https://i5.walmartimages.com/asr/dfe3640c-a7d9-4f38-b227-8da2e262e9ae_1.fc761e0b482d1716d8fce5b6a057d428.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192018721944
205,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,4.16,47431723,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell Inspiron 15 Gaming Edition 15.6"" Gray 7559 Laptop PC with Intel Core i7-6700HQ Processor, 8GB Memory, touch screen, 1TB Hybrid Hard Drive and Windows 10 Home",16185,47431723,859.0,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116204473
206,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,0.0,365033132,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 14-ca051wm 14"" Full HD Chromebook, Intel Celeron Processor N3350 Processor, 4GB SDRAM Memory, 32 GB eMMC, 2x2 802.11ac and Bluetooth, Snow White",0,365033132,279.0,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545383820
207,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.909,54905168,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Factory Refurbished HP Folio 9470M 14"" Laptop, Windows 10 Pro, Intel Core i5-3437U Processor, 8GB RAM, 320GB Hard Drive",11,54905168,255.0,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633405479
208,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Asus Laptops,0.0,745431610,https://i5.walmartimages.com/asr/0d500fc8-ab3a-4a7e-9308-a4e894328c51_1.1230fbefd78d0c1f50016e8670c964d7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/0d500fc8-ab3a-4a7e-9308-a4e894328c51_1.1230fbefd78d0c1f50016e8670c964d7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Asus VivoBook Pro N705UQ-EB76 17 FHD Thin and Light Laptop (Intel Core i7, 8GB RAM, 256GB SSD, Windows 10 Home), Star Grey Notebook",0,745431610,790.0,https://i5.walmartimages.com/asr/0d500fc8-ab3a-4a7e-9308-a4e894328c51_1.1230fbefd78d0c1f50016e8670c964d7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349839492
209,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,4.5,504845230,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell Chromebook 11 CB1C13 11.6"" Laptop Intel Celeron 2955U 1.40GHz 4GB 16GB SSD",4,504845230,99.94,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,600171637519
210,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,0.0,358728024,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Stream 11-ah111wm 11.6"" Laptop, Windows 10 in S Mode*, Office 365 Personal 1-year subscription included, IntelCeleronN4000, 4GB Memory, 32GB eMMC Storage, Aqua Blue",0,358728024,199.0,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545383660
211,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,5.0,124199124,https://i5.walmartimages.com/asr/2526a171-7487-4054-b3c1-ec371efc6f7b_1.66f2913cdac276648300b728668b17c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2526a171-7487-4054-b3c1-ec371efc6f7b_1.66f2913cdac276648300b728668b17c8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Off Lease REFURBISHED Dell Latitude D630 C2D 20GHz 2GB 60GB CDRW-DVD Windows 7 Home Laptop Notebook,1,124199124,119.0,https://i5.walmartimages.com/asr/2526a171-7487-4054-b3c1-ec371efc6f7b_1.66f2913cdac276648300b728668b17c8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,794504923230
212,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,2.0,55908689,https://i5.walmartimages.com/asr/5ee820ed-548c-45dd-afc9-087b4ed0087a_1.4f5e67288b73fc1ca9e8d1f603e84748.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5ee820ed-548c-45dd-afc9-087b4ed0087a_1.4f5e67288b73fc1ca9e8d1f603e84748.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",1,55908689,904.64,https://i5.walmartimages.com/asr/5ee820ed-548c-45dd-afc9-087b4ed0087a_1.4f5e67288b73fc1ca9e8d1f603e84748.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628223763
213,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,5.0,822934571,https://i5.walmartimages.com/asr/c41b1f3a-51bf-4704-90a5-93c052b97eee_1.68ed58de8a9ea73b43180fb73058a62b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c41b1f3a-51bf-4704-90a5-93c052b97eee_1.68ed58de8a9ea73b43180fb73058a62b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell G3 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1050Ti 4GB, 1TB HDD + 128GB (SSD), 8GB RAM",1,822934571,829.99,https://i5.walmartimages.com/asr/c41b1f3a-51bf-4704-90a5-93c052b97eee_1.68ed58de8a9ea73b43180fb73058a62b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116307044
214,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,4.632,55727697,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP EliteBook Folio 9470M 14"" Laptop, Windows 10 Home, Intel Core i5-3427U Processor, 8GB RAM, 180GB Solid State Drive",19,55727697,272.0,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633416192
215,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,5.0,470828595,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Top Performance Dell Inspiron 15.6"" Touchscreen Laptop, 7th Intel Core i3-7100U 2.4GHz, 8 GB DDR4 RAM, 1 TB HDD, HDMI, DVD-RW, Bluetooth, HDMI, Web Camera",1,470828595,469.0,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,615317533761
